base_bid,pred_threshold,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
420,0.6000000000000001,25325,140,2317478,0,0.005528134254689042,91509.4965449161,16553.414285714287,0.37513333403643545
430,0.6000000000000001,25325,140,2317478,0,0.005528134254689042,91509.4965449161,16553.414285714287,0.37513333403643545
440,0.6000000000000001,25325,140,2317478,0,0.005528134254689042,91509.4965449161,16553.414285714287,0.37513333403643545
450,0.6000000000000001,25325,140,2317478,0,0.005528134254689042,91509.4965449161,16553.414285714287,0.37513333403643545
460,0.6000000000000001,25325,140,2317478,0,0.005528134254689042,91509.4965449161,16553.414285714287,0.37513333403643545
470,0.6000000000000001,25325,140,2317478,0,0.005528134254689042,91509.4965449161,16553.414285714287,0.37513333403643545
480,0.6000000000000001,25325,140,2317478,0,0.005528134254689042,91509.4965449161,16553.414285714287,0.37513333403643545
490,0.6000000000000001,25325,140,2317478,0,0.005528134254689042,91509.4965449161,16553.414285714287,0.37513333403643545
50,0.6500000000000001,18822,130,1473995,0,0.006906811178408245,78312.34725321432,11338.423076923076,0.3689341728619314
60,0.6500000000000001,19905,135,1703627,0,0.006782215523737754,85587.89248932428,12619.45925925926,0.37385300085277795
70,0.6500000000000001,20403,136,1822027,0,0.006665686418663922,89301.91638484538,13397.257352941177,0.37421117266387743
80,0.6500000000000001,20631,137,1882768,0,0.006640492462798701,91259.17308904076,13742.83211678832,0.37507628404958115
90,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
100,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
110,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
120,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
130,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
140,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
150,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
160,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
170,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
180,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
190,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
200,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
210,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
220,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
230,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
240,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
250,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
260,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
270,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
280,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
290,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
300,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
310,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
320,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
330,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
340,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
350,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
360,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
370,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
380,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
390,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
400,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
410,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
420,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
430,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
440,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
450,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
460,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
470,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
480,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
490,0.6500000000000001,20726,137,1909928,0,0.0066100550033774,92151.30753642767,13941.080291970802,0.3748437853198705
50,0.7000000000000001,15194,122,1219993,0,0.008029485323153876,80294.39252336448,9999.942622950819,0.3606184350252133
60,0.7000000000000001,16093,127,1415277,0,0.007891629901199279,87943.64009196546,11143.913385826772,0.3658054171324179
70,0.7000000000000001,16398,127,1492111,0,0.00774484693255275,90993.4748140017,11748.905511811023,0.3651173536480946
80,0.7000000000000001,16527,128,1527877,0,0.00774490228111575,92447.3286137835,11936.5390625,0.36619488968601244
90,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
100,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
110,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
120,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
130,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
140,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
150,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
160,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
170,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
180,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
190,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
200,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
210,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
220,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
230,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
240,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
250,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
260,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
270,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
280,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
290,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
300,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
310,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
320,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
330,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
340,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
350,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
360,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
370,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
380,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
390,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
400,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
410,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
420,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
430,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
440,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
450,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
460,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
470,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
480,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
490,0.7000000000000001,16556,128,1536400,0,0.007731336071514858,92800.19328340178,12003.125,0.36611992258121195
50,0.7500000000000001,11657,113,971024,0,0.00969374624689028,83299.64828000343,8593.132743362832,0.35116959021435423
60,0.7500000000000001,12322,118,1119072,0,0.009576367472812855,90819.02288589516,9483.661016949152,0.3567446986454974
70,0.7500000000000001,12509,118,1168767,0,0.009433208090175074,93434.08745703094,9904.805084745763,0.35627555895417845
80,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
90,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
100,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
110,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
120,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
130,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
140,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
150,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
160,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
170,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
180,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
190,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
200,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
210,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
220,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
230,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
240,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
250,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
260,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
270,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
280,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
290,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
300,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
310,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
320,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
330,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
340,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
350,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
360,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
370,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
380,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
390,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
400,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
410,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
420,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
430,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
440,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
450,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
460,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
470,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
480,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
490,0.7500000000000001,12568,118,1185740,0,0.009388924252068746,94345.95798854233,10048.64406779661,0.35611763303512534
50,0.8,8158,107,719091,0,0.013115959794067173,88145.50134836971,6720.476635514019,0.3467143428061245
60,0.8,8584,111,816293,0,0.01293103448275862,95094.71109040076,7353.990990990991,0.35129880960501564
70,0.8,8689,111,845429,0,0.012774772701116354,97298.76855794682,7616.477477477478,0.3509875907141945
80,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
90,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
100,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
110,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
120,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
130,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
140,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
150,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
160,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
170,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
180,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
190,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
200,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
210,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
220,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
230,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
240,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
250,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
260,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
270,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
280,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
290,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
300,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
310,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
320,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
330,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
340,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
350,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
360,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
370,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
380,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
390,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
400,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
410,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
420,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
430,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
440,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
450,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
460,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
470,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
480,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
490,0.8,8699,111,848380,0,0.01276008736636395,97526.15243131395,7643.063063063063,0.35095664004681837
50,0.8500000000000001,5050,96,488477,0,0.01900990099009901,96728.1188118812,5088.302083333333,0.33650622540414044
60,0.8500000000000001,5265,98,538874,0,0.018613485280151946,102350.23741690408,5498.714285714285,0.3386321142764396
70,0.8500000000000001,5330,98,557382,0,0.018386491557223265,104574.48405253283,5687.571428571428,0.33837055341497524
80,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
90,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
100,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
110,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
120,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
130,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
140,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
150,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
160,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
170,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
180,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
190,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
200,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
210,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
220,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
230,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
240,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
250,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
260,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
270,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
280,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
290,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
300,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
310,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
320,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
330,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
340,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
350,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
360,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
370,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
380,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
390,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
400,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
410,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
420,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
430,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
440,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
450,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
460,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
470,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
480,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
490,0.8500000000000001,5332,98,557982,0,0.01837959489872468,104647.78694673668,5693.693877551021,0.33836230508572596
50,0.9000000000000001,2548,86,267984,0,0.033751962323390894,105174.25431711145,3116.093023255814,0.33200483643442275
60,0.9000000000000001,2597,88,280545,0,0.033885252214093185,108026.56911821333,3188.0113636363635,0.33469826610704656
70,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
80,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
90,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
100,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
110,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
120,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
130,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
140,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
150,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
160,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
170,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
180,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
190,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
200,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
210,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
220,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
230,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
240,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
250,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
260,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
270,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
280,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
