base_bid,pred_threshold,variable_bid,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
200,0.1,20,100826,140.0,6249995.0,26576,0.0013885307361196516,61987.92970067245,44642.82142857143,0.25537857298712635
200,0.2,20,53943,161.0,4145274.0,0,0.002984631926292568,76845.44797286025,25747.043478260868,0.29451805188304825
200,0.30000000000000004,20,29106,143.0,2278261.0,0,0.0049130763416477706,78274.61691747405,15931.895104895106,0.26294784580498864
200,0.4,20,16564,130.0,1300928.0,0,0.007848345810190775,78539.48321661435,10007.138461538461,0.24107264384975086
200,0.5,20,10045,116.0,782705.0,0,0.011548033847685416,77919.8606271777,6747.456896551724,0.21783791121770216
200,0.6,20,6077,109.0,458865.0,0,0.017936481816685865,75508.47457627118,4209.770642201835,0.20894370727182973
200,0.7000000000000001,20,3306,99.0,248930.0,0,0.029945553539019964,75296.43073200242,2514.4444444444443,0.197967332123412
200,0.8,20,1265,86.0,100112.0,0,0.06798418972332015,79139.92094861661,1164.093023255814,0.19715415019762847
200,0.9,20,294,71.0,27923.0,0,0.24149659863945577,94976.19047619049,393.28169014084506,0.2739888682745826
200,0.1,40,100841,142.0,6249984.0,28245,0.001408157396297141,61978.59997421684,44013.971830985916,0.25902671261959653
200,0.2,40,54440,164.0,4250789.0,0,0.003012490815576782,78082.09037472447,25919.44512195122,0.2999893126711643
200,0.30000000000000004,40,29464,146.0,2354434.0,0,0.004955199565571545,79908.83790388271,16126.260273972603,0.26842766519388844
200,0.4,40,16802,134.0,1351496.0,0,0.007975241042733007,80436.61468872754,10085.791044776119,0.24842150826200346
200,0.5,40,10192,120.0,814048.0,0,0.011773940345368918,79871.2715855573,6783.733333333334,0.2252461823890395
200,0.6,40,6162,112.0,476986.0,0,0.018175916910094125,77407.65985069783,4258.803571428572,0.2145419137824201
200,0.7000000000000001,40,3352,101.0,258816.0,0,0.03013126491646778,77212.41050119331,2562.5346534653463,0.20171512258624433
200,0.8,40,1280,86.0,103326.0,0,0.0671875,80723.4375,1201.4651162790697,0.19667613636363637
200,0.9,40,299,72.0,29003.0,0,0.2408026755852843,97000.0,402.81944444444446,0.27539069626026147
200,0.1,60,100841,140.0,6249929.0,30099,0.0013883241935323926,61978.05456114081,44642.35,0.25537844906157403
200,0.2,60,54887,166.0,4349159.0,0,0.0030243955763659884,79238.41711152003,26199.753012048193,0.3036328191640014
200,0.30000000000000004,60,29752,148.0,2417585.0,0,0.004974455498789997,81257.89862866362,16335.033783783783,0.2720755823901831
200,0.4,60,16992,136.0,1393092.0,0,0.00800376647834275,81985.16949152542,10243.323529411764,0.2520749871597329
200,0.5,60,10302,121.0,838038.0,0,0.011745292176276451,81347.11706464764,6925.93388429752,0.2270471753057659
200,0.6,60,6221,113.0,489896.0,0,0.018164282269731553,78748.75421957884,4335.362831858407,0.21635311481638442
200,0.7000000000000001,60,3386,102.0,266276.0,0,0.030124040165386886,78640.28352037803,2610.549019607843,0.20352896955377758
200,0.8,60,1300,87.0,107801.0,0,0.06692307692307692,82923.84615384616,1239.0919540229886,0.19833566433566435
200,0.9,60,302,72.0,29697.0,0,0.23841059602649006,98334.43708609272,412.4583333333333,0.273955448524985
200,0.1,80,100840,139.0,6249995.0,31293,0.0013784212614042046,61979.32368107893,44963.9928057554,0.2535543254841153
200,0.2,80,55302,168.0,4441647.0,0,0.003037864815015732,80316.20917869156,26438.375,0.3072772643435549
200,0.30000000000000004,80,29998,149.0,2472960.0,0,0.004966997799853323,82437.49583305554,16597.046979865772,0.27388928958900294
200,0.4,80,17155,137.0,1429626.0,0,0.007986009909647334,83335.82046050714,10435.226277372263,0.2538825150366975
200,0.5,80,10400,123.0,860153.0,0,0.011826923076923077,82707.01923076923,6993.113821138211,0.23073251748251747
200,0.6,80,6280,115.0,503396.0,0,0.018312101910828025,80158.59872611465,4377.356521739131,0.22007817023740592
200,0.7000000000000001,80,3411,105.0,272032.0,0,0.030782761653474055,79751.39255350338,2590.7809523809524,0.20937874790117536
200,0.8,80,1307,89.0,109431.0,0,0.06809487375669472,83726.85539403214,1229.561797752809,0.20267510607219866
200,0.9,80,306,73.0,30634.0,0,0.238562091503268,100111.11111111111,419.64383561643837,0.2758645276292335
200,0.1,100,100828,137.0,6249988.0,32301,0.001358749553695402,61986.63069782203,45620.3503649635,0.24990615882312633
200,0.2,100,55577,170.0,4504173.0,0,0.0030588192957518396,81043.83108120266,26495.13529411765,0.3109262006683602
200,0.30000000000000004,100,30217,151.0,2522818.0,0,0.004997187013932555,83490.022172949,16707.403973509932,0.27754376675381415
200,0.4,100,17308,139.0,1464623.0,0,0.008030968338340652,84621.15784608274,10536.856115107914,0.25754585373027716
200,0.5,100,10493,125.0,881460.0,0,0.011912703707233394,84004.57447822357,7051.68,0.23442034949706733
200,0.6,100,6314,116.0,511297.0,0,0.018371872030408617,80978.30218561926,4407.732758620689,0.22193221412733607
200,0.7000000000000001,100,3436,106.0,277994.0,0,0.030849825378346914,80906.28637951106,2622.5849056603774,0.21123716795428088
200,0.8,100,1316,90.0,111648.0,0,0.06838905775075987,84838.90577507598,1240.5333333333333,0.20466979828681958
200,0.9,100,309,75.0,31409.0,0,0.24271844660194175,101647.24919093851,418.7866666666667,0.2819947043248014
200,0.1,120,100817,137.0,6249949.0,33162,0.0013588978049336917,61993.00713173374,45620.06569343065,0.2499062477738693
200,0.2,120,55770,170.0,4548745.0,0,0.0030482338174645865,81562.57844719382,26757.323529411766,0.31091984938138784
200,0.30000000000000004,120,30396,151.0,2564603.0,0,0.0049677589156467954,84373.04250559284,16984.12582781457,0.27752610989484267
200,0.4,120,17416,139.0,1489900.0,0,0.00798116674322462,85547.77216352778,10718.705035971223,0.25751597277320754
200,0.5,120,10557,125.0,896365.0,0,0.011840484986265037,84907.17059770768,7170.92,0.23437701826448631
200,0.6,120,6354,118.0,520970.0,0,0.018570978910922253,81990.87189172175,4415.0,0.22568804189200792
200,0.7000000000000001,120,3459,107.0,283457.0,0,0.030933795894767274,81947.67273778548,2649.1308411214955,0.21310573208231495
200,0.8,120,1322,90.0,113109.0,0,0.0680786686838124,85559.0015128593,1256.7666666666667,0.2044835648466511
200,0.9,120,311,75.0,31930.0,0,0.24115755627009647,102668.81028938906,425.73333333333335,0.28105817012569423
220,0.1,20,100881,134.0,6249891.0,34983,0.0013282976972869025,61953.10316115027,46640.977611940296,0.24443334225473579
220,0.2,20,56051,166.0,4600136.0,0,0.0029615885532818325,82070.54289843178,27711.66265060241,0.3035951349501509
220,0.30000000000000004,20,30449,147.0,2568337.0,0,0.004827744753522283,84348.81276889224,17471.680272108842,0.27016937412484066
220,0.4,20,17406,135.0,1482245.0,0,0.0077559462254395035,85157.12972538205,10979.592592592593,0.2501081131898092
220,0.5,20,10557,121.0,892476.0,0,0.011461589466704556,84538.789428815,7375.834710743801,0.22687695368002275
220,0.6,20,6349,113.0,517088.0,0,0.01779807843754922,81444.00693022522,4576.0,0.216133392517075
220,0.7000000000000001,20,3423,103.0,274158.0,0,0.03009056383289512,80092.9009640666,2661.7281553398057,0.20532706557246436
220,0.8,20,1317,88.0,111370.0,0,0.06681852695520121,84563.40167046318,1265.5681818181818,0.20009111617312075
220,0.9,20,306,72.0,30519.0,0,0.23529411764705882,99735.29411764706,423.875,0.2720855614973262
220,0.1,40,100884,135.0,6249889.0,35882,0.0013381705721422625,61951.24102930098,46295.474074074074,0.24625744779783085
220,0.2,40,56306,167.0,4658677.0,0,0.002965936134692573,82738.55361773168,27896.269461077845,0.3054159253171792
220,0.30000000000000004,40,30676,148.0,2620345.0,0,0.004824618594340853,85420.03520667623,17705.033783783783,0.27198568024751363
220,0.4,40,17616,136.0,1530241.0,0,0.007720254314259764,86866.54178019983,11251.77205882353,0.2519048798612831
220,0.5,40,10668,123.0,918055.0,0,0.011529808773903262,86056.8991376078,7463.861788617886,0.23055424890070558
220,0.6,40,6397,115.0,528279.0,0,0.017977176801625763,82582.30420509614,4593.730434782608,0.21987721517188458
220,0.7000000000000001,40,3444,104.0,279075.0,0,0.030197444831591175,81032.2299651568,2683.4134615384614,0.2072093759898638
220,0.8,40,1325,88.0,113253.0,0,0.06641509433962264,85473.96226415095,1286.965909090909,0.1998490566037736
220,0.9,40,310,73.0,31455.0,0,0.23548387096774193,101467.74193548388,430.8904109589041,0.2740175953079179
220,0.1,60,100873,135.0,6249950.0,36557,0.0013383164969813528,61958.60140969337,46295.92592592593,0.24625753535273429
220,0.2,60,56509,168.0,4706673.0,0,0.0029729777557557205,83290.67936080978,28015.910714285714,0.3072383321079989
220,0.30000000000000004,60,30795,149.0,2648705.0,0,0.004838447799967527,86010.87838934892,17776.543624161073,0.27381215958907146
220,0.4,60,17727,137.0,1556325.0,0,0.007728324025497828,87794.0429852767,11360.036496350365,0.2537279035062078
220,0.5,60,10747,124.0,936621.0,0,0.011538103656834466,87151.85633199963,7553.395161290323,0.23237740764864614
220,0.6,60,6436,116.0,537615.0,0,0.018023617153511497,83532.47358607831,4634.612068965517,0.2217232612011978
220,0.7000000000000001,60,3467,105.0,284701.0,0,0.03028554946639746,82117.39255840784,2711.4380952380952,0.2090804205889294
220,0.8,60,1334,89.0,115445.0,0,0.06671664167916042,86540.47976011994,1297.1348314606741,0.20184816682567808
220,0.9,60,312,73.0,31940.0,0,0.23397435897435898,102371.79487179487,437.5342465753425,0.27311188811188813
220,0.1,80,100861,132.0,6249949.0,37191,0.0013087318190380822,61965.96305807002,47348.09848484849,0.24078523909142285
220,0.2,80,56672,170.0,4746396.0,0,0.002999717673630717,83752.0468661773,27919.976470588233,0.3108907396950875
220,0.30000000000000004,80,30894,151.0,2672987.0,0,0.004887680455751926,86521.2338965495,17701.900662251657,0.27747806281890575
220,0.4,80,17806,139.0,1575616.0,0,0.007806357407615411,88487.92541839828,11335.366906474821,0.25741108717184197
220,0.5,80,10797,126.0,948845.0,0,0.011669908307863295,87880.42974900435,7530.515873015873,0.2360928540756271
220,0.6,80,6467,118.0,545405.0,0,0.01824648214009587,84336.63213236432,4622.076271186441,0.22549334382951208
220,0.7000000000000001,80,3480,106.0,288006.0,0,0.03045977011494253,82760.3448275862,2717.0377358490564,0.21100313479623828
220,0.8,80,1345,91.0,118174.0,0,0.06765799256505577,87861.71003717472,1298.6153846153845,0.2060493409935789
220,0.9,80,315,75.0,32720.0,0,0.23809523809523808,103873.01587301587,436.26666666666665,0.2792207792207792
220,0.1,100,100837,130.0,6249833.0,37831,0.0012892093180082707,61979.56107381219,48075.63846153846,0.23713716195444134
220,0.2,100,56811,170.0,4781155.0,0,0.0029923782366091073,84158.96569326363,28124.441176470587,0.3108863360328745
220,0.30000000000000004,100,30990,151.0,2696756.0,0,0.004872539528880284,87020.20006453696,17859.311258278147,0.2774689782627828
220,0.4,100,17865,139.0,1590626.0,0,0.00778057654631962,89035.88021270641,11443.352517985611,0.2573956186550645
220,0.5,100,10836,126.0,958812.0,0,0.011627906976744186,88483.94241417498,7609.619047619048,0.23606765327695564
220,0.6,100,6488,118.0,550748.0,0,0.018187422934648582,84887.17632552404,4667.35593220339,0.2254579083062437
220,0.7000000000000001,100,3492,107.0,291104.0,0,0.030641466208476516,83363.1156930126,2720.5981308411215,0.21293033427054048
220,0.8,100,1352,92.0,119957.0,0,0.06804733727810651,88725.59171597632,1303.8804347826087,0.20810112963959118
220,0.9,100,317,75.0,33250.0,0,0.23659305993690852,104889.58990536278,443.3333333333333,0.27831947232578147
220,0.1,120,100803,130.0,6249971.0,38344,0.00128964415741595,62001.8352628394,48076.7,0.23713742285808595
220,0.2,120,56955,170.0,4816975.0,0,0.0029848125713282415,84575.10315161092,28335.147058823528,0.310881796633706
220,0.30000000000000004,120,31074,151.0,2717766.0,0,0.004859367960352706,87461.0928750724,17998.450331125827,0.2774610753216662
220,0.4,120,17901,139.0,1599804.0,0,0.007764929333556785,89369.53242835596,11509.381294964029,0.2573862303274068
220,0.5,120,10867,126.0,966803.0,0,0.011594736357780437,88966.8721818349,7673.039682539683,0.2360477509055774
220,0.6,120,6508,118.0,555957.0,0,0.018131530424093423,85426.70559311616,4711.5,0.22542437279991062
220,0.7000000000000001,120,3505,107.0,294497.0,0,0.03052781740370899,84021.96861626249,2752.308411214953,0.21286214498767997
220,0.8,120,1357,92.0,121307.0,0,0.06779661016949153,89393.51510685336,1318.554347826087,0.20795069337442218
220,0.9,120,317,75.0,33250.0,0,0.23659305993690852,104889.58990536278,443.3333333333333,0.27831947232578147
