base_bid,pred_threshold,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
0.24999999999999997,0.35000000000000003,20209,139.0,1464273.0,0,0.006878123608293335,72456.47978623386,10534.338129496404,0.2568541468922487
0.27499999999999997,0.35000000000000003,20947,141.0,1593898.0,0,0.006731274168138636,76091.94634076479,11304.241134751774,0.26040240086451955
0.29999999999999993,0.35000000000000003,21556,143.0,1707536.0,0,0.00663388383744665,79213.95435145666,11940.811188811189,0.263980330302468
0.32499999999999996,0.35000000000000003,22134,144.0,1817185.0,0,0.006505828137706696,82099.25905846209,12619.340277777777,0.2657216787008059
0.35,0.35000000000000003,22608,144.0,1912775.0,0,0.006369426751592357,84606.11288039632,13283.159722222223,0.26563983786913725
0.3749999999999999,0.35000000000000003,22955,144.0,1985520.0,0,0.006273143106077107,86496.1881942932,13788.333333333334,0.2655820676818281
0.3999999999999999,0.35000000000000003,23253,144.0,2050974.0,0,0.0061927493226680425,88202.5545090956,14242.875,0.26553383141178266
0.42499999999999993,0.35000000000000003,23471,144.0,2100378.0,0,0.006135230710238166,89488.21950492097,14585.958333333334,0.26549932024432477
0.44999999999999996,0.35000000000000003,23640,144.0,2139317.0,0,0.006091370558375634,90495.64297800338,14856.368055555555,0.26547300415320724
0.47499999999999987,0.35000000000000003,23784,144.0,2174332.0,0,0.006054490413723511,91419.94618230744,15099.527777777777,0.26545087606641593
0.4999999999999999,0.35000000000000003,23884,144.0,2199781.0,0,0.006029140847429241,92102.7047395746,15276.256944444445,0.2654356663266394
0.5249999999999999,0.35000000000000003,23946,144.0,2216387.0,0,0.00601353044349787,92557.71318800634,15391.576388888889,0.2654263000842806
0.5499999999999999,0.35000000000000003,23995,144.0,2229819.0,0,0.006001250260470932,92928.48510106272,15484.854166666666,0.2654189319744644
0.5749999999999998,0.35000000000000003,24028,144.0,2239055.0,0,0.005993008157149992,93185.24221741302,15548.993055555555,0.26541398671247185
0.5999999999999999,0.35000000000000003,24056,144.0,2247046.0,0,0.005986032590621883,93408.96242101763,15604.486111111111,0.265409801372555
0.6249999999999999,0.35000000000000003,24067,144.0,2250259.0,0,0.005983296630240578,93499.77147130926,15626.798611111111,0.2654081597963262
0.6499999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.6749999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.6999999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.7249999999999999,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.7499999999999999,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.7749999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.7999999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.8249999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.8499999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.8749999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.8999999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.9249999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.9499999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.9749999999999998,0.35000000000000003,24071,144.0,2251448.0,0,0.005982302355531552,93533.62967886668,15635.055555555555,0.2654075632315008
0.1,0.4,11244,90.0,612527.0,0,0.0080042689434365,54475.8982568481,6805.855555555556,0.16843892500242555
0.125,0.4,12215,102.0,696628.0,0,0.008350388866148178,57030.5362259517,6829.686274509804,0.19046477877423437
0.15,0.4,13110,114.0,788668.0,0,0.008695652173913044,60157.74218154081,6918.140350877193,0.2124901185770751
0.175,0.4,13882,119.0,883150.0,0,0.008572251836911108,63618.35470393315,7421.428571428572,0.22150698746578304
0.19999999999999998,0.4,14621,124.0,987293.0,0,0.008480952055262978,67525.68223787703,7962.040322580645,0.23054311668770325
0.22499999999999998,0.4,15287,132.0,1092172.0,0,0.008634787728135017,71444.4953228233,8274.030303030304,0.24518087263688101
0.24999999999999997,0.4,15877,135.0,1195807.0,0,0.008502865780689046,75316.93644895131,8857.82962962963,0.2505562649229589
0.27499999999999997,0.4,16463,137.0,1305544.0,0,0.008321691064812002,79301.70685780235,9529.518248175182,0.25408392372979627
