noBidThreshold,minBid,bidRange,sigmoidDegree,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
0.7,200,150,-50,3396,103.0,254389.0,0,0.03032979976442874,74908.42167255595,2469.7961165048546,0.20547060713138454
0.7,200,200,-10,3570,107.0,292981.0,0,0.02997198879551821,82067.50700280113,2738.1401869158876,0.2125286478227655
0.7,200,200,-20,3497,106.0,276196.0,0,0.030311695739205034,78980.84072061768,2605.622641509434,0.21091429017079577
0.7,200,200,-30,3439,104.0,263557.0,0,0.03024134922942716,76637.68537365513,2534.201923076923,0.20723571862856538
0.7,200,200,-40,3417,104.0,258947.0,0,0.030436055019022534,75781.97249048874,2489.875,0.2073525421023226
0.7,200,200,-50,3406,104.0,256610.0,0,0.030534351145038167,75340.57545507926,2467.403846153846,0.20741151977793199
0.7,200,250,-10,3596,108.0,299608.0,0,0.030033370411568408,83317.01890989988,2774.1481481481483,0.21438365861057743
0.7,200,250,-20,3511,107.0,279568.0,0,0.03047564796354315,79626.31728852178,2612.785046728972,0.21283084332358046
0.7,200,250,-30,3454,105.0,266970.0,0,0.03039953676896352,77292.99363057324,2542.5714285714284,0.20914881297046903
0.7,200,250,-40,3422,104.0,260011.0,0,0.030391583869082407,75982.1741671537,2500.105769230769,0.20732585941235854
0.7,200,250,-50,3409,104.0,257334.0,0,0.030507480199471988,75486.65297741274,2474.3653846153848,0.20739539721059227
0.7,250,50,-10,3592,107.0,298101.0,0,0.029788418708240536,82990.2561247216,2785.9906542056074,0.2124185057703989
0.7,250,50,-20,3580,107.0,295029.0,0,0.02988826815642458,82410.33519553073,2757.2803738317757,0.21247841543930931
0.7,250,50,-30,3575,108.0,293786.0,0,0.03020979020979021,82177.9020979021,2720.240740740741,0.2144895104895105
0.7,250,50,-40,3575,108.0,293786.0,0,0.03020979020979021,82177.9020979021,2720.240740740741,0.2144895104895105
0.7,250,50,-50,3573,108.0,293264.0,0,0.030226700251889168,82077.8057654632,2715.4074074074074,0.21449965651476988
0.7,250,100,-10,3611,108.0,303386.0,0,0.029908612572694546,84017.16975906951,2809.1296296296296,0.2143088039072531
0.7,250,100,-20,3599,108.0,300138.0,0,0.03000833564879133,83394.83189774938,2779.0555555555557,0.21436863775291118
0.7,250,100,-30,3584,108.0,296239.0,0,0.030133928571428572,82655.97098214286,2742.953703703704,0.2144439935064935
0.7,250,100,-40,3579,108.0,294953.0,0,0.030176026823134954,82412.12629226041,2731.046296296296,0.21446925245751736
0.7,250,100,-50,3578,108.0,294686.0,0,0.03018446059250978,82360.53661263276,2728.574074074074,0.21447431271914225
0.7,250,150,-10,3626,108.0,307588.0,0,0.02978488692774407,84828.4611141754,2848.037037037037,0.21423456852028283
0.7,250,150,-20,3606,108.0,302100.0,0,0.029950083194675542,83777.03826955076,2797.222222222222,0.2143336862804417
0.7,250,150,-30,3592,108.0,298412.0,0,0.030066815144766147,83076.83741648107,2763.074074074074,0.21440372545049607
0.7,250,150,-40,3581,108.0,295477.0,0,0.030159173415247136,82512.4266964535,2735.8981481481483,0.21445914041278466
0.7,250,150,-50,3579,108.0,294953.0,0,0.030176026823134954,82412.12629226041,2731.046296296296,0.21446925245751736
0.7,250,200,-10,3633,108.0,309591.0,0,0.02972749793559042,85216.35012386457,2866.5833333333335,0.21420013512499064
0.7,250,200,-20,3606,108.0,302100.0,0,0.029950083194675542,83777.03826955076,2797.222222222222,0.2143336862804417
0.7,250,200,-30,3596,108.0,299502.0,0,0.030033370411568408,83287.54171301446,2773.1666666666665,0.21438365861057743
0.7,250,200,-40,3585,108.0,296597.0,0,0.0301255230125523,82732.77545327754,2746.2685185185187,0.21443895017116776
0.7,250,200,-50,3581,108.0,295516.0,0,0.030159173415247136,82523.31750907568,2736.259259259259,0.21445914041278466
0.7,250,250,-10,3634,108.0,309879.0,0,0.02971931755641167,85272.15189873418,2869.25,0.21419522689748338
0.7,250,250,-20,3610,108.0,303250.0,0,0.029916897506925208,84002.7700831025,2807.8703703703704,0.21431377486779152
0.7,250,250,-30,3599,108.0,300300.0,0,0.03000833564879133,83439.84440122255,2780.5555555555557,0.21436863775291118
0.7,250,250,-40,3589,108.0,297663.0,0,0.030091947617720813,82937.58707160769,2756.1388888888887,0.21441880493426888
0.7,250,250,-50,3583,108.0,296079.0,0,0.03014233882221602,82634.3845939157,2741.472222222222,0.214449039656966
0.7833333333333332,100,50,-10,1181,67.0,55737.0,0,0.056731583403895,47194.75021168501,831.8955223880597,0.15585713186051883
0.7833333333333332,100,50,-20,1141,63.0,51369.0,0,0.05521472392638037,45021.034180543385,815.3809523809524,0.14767428890128279
0.7833333333333332,100,50,-30,1126,63.0,49810.0,0,0.05595026642984014,44236.23445825933,790.6349206349206,0.14811561440335863
0.7833333333333332,100,50,-40,1120,63.0,49185.0,0,0.05625,43915.178571428565,780.7142857142857,0.14829545454545456
0.7833333333333332,100,50,-50,1114,63.0,48571.0,0,0.05655296229802514,43600.53859964093,770.968253968254,0.14847723192426965
0.7833333333333332,100,100,-10,1240,73.0,62801.0,0,0.05887096774193548,50645.967741935485,860.2876712328767,0.16804985337243403
0.7833333333333332,100,100,-20,1170,71.0,54832.0,0,0.06068376068376068,46864.957264957266,772.2816901408451,0.16550116550116553
0.7833333333333332,100,100,-30,1148,69.0,52440.0,0,0.06010452961672474,45679.4425087108,760.0,0.1615172632245803
0.7833333333333332,100,100,-40,1137,69.0,51246.0,0,0.06068601583113457,45071.2401055409,742.695652173913,0.1618661549532262
0.7833333333333332,100,100,-50,1130,68.0,50469.0,0,0.06017699115044248,44662.83185840708,742.1911764705883,0.15974255832662912
0.7833333333333332,100,150,-10,1307,80.0,71655.0,0,0.061208875286916604,54824.024483550114,895.6875,0.18217987062669544
0.7833333333333332,100,150,-20,1204,78.0,59267.0,0,0.06478405315614617,49225.083056478405,759.8333333333334,0.1806886137118695
0.7833333333333332,100,150,-30,1169,75.0,55156.0,0,0.0641573994867408,47182.20701454234,735.4133333333333,0.17485807605568082
0.7833333333333332,100,150,-40,1152,75.0,53278.0,0,0.06510416666666667,46248.26388888889,710.3733333333333,0.17542613636363635
0.7833333333333332,100,150,-50,1144,73.0,52337.0,0,0.06381118881118882,45749.12587412588,716.945205479452,0.17101398601398604
0.7833333333333332,100,200,-10,1363,84.0,79594.0,0,0.061628760088041086,58396.184886280265,947.547619047619,0.1897045287800974
0.7833333333333332,100,200,-20,1233,82.0,63184.0,0,0.0665044606650446,51244.1200324412,770.5365853658536,0.18899358548993586
0.7833333333333332,100,200,-30,1179,78.0,56761.0,0,0.06615776081424936,48143.34181509754,727.7051282051282,0.18151283830673143
0.7833333333333332,100,200,-40,1160,76.0,54528.0,0,0.06551724137931035,47006.89655172414,717.4736842105264,0.1774921630094044
0.7833333333333332,100,200,-50,1153,75.0,53712.0,0,0.06504770164787511,46584.56201214224,716.16,0.1753922573523614
0.7833333333333332,100,250,-10,1396,87.0,84730.0,0,0.062320916905444126,60694.84240687679,973.9080459770115,0.19557436832508468
0.7833333333333332,100,250,-20,1249,83.0,65478.0,0,0.06645316253002402,52424.33947157726,788.8915662650602,0.19078098842710534
0.7833333333333332,100,250,-30,1193,80.0,58745.0,0,0.06705783738474434,49241.40821458508,734.3125,0.1856892478853921
0.7833333333333332,100,250,-40,1170,79.0,56118.0,0,0.06752136752136752,47964.10256410257,710.3544303797469,0.18414918414918416
0.7833333333333332,100,250,-50,1161,78.0,54991.0,0,0.06718346253229975,47365.20241171404,705.0128205128206,0.18212825933756166
0.7833333333333332,150,50,-10,1430,82.0,88872.0,0,0.057342657342657345,62148.25174825175,1083.8048780487804,0.1834965034965035
0.7833333333333332,150,50,-20,1420,82.0,87334.0,0,0.057746478873239436,61502.816901408456,1065.0487804878048,0.18373879641485277
0.7833333333333332,150,50,-30,1410,81.0,85767.0,0,0.0574468085106383,60827.65957446809,1058.851851851852,0.18174081237911024
0.7833333333333332,150,50,-40,1409,81.0,85613.0,0,0.057487579843860895,60761.53300212917,1056.9506172839506,0.1817652751790438
0.7833333333333332,150,50,-50,1409,81.0,85613.0,0,0.057487579843860895,60761.53300212917,1056.9506172839506,0.1817652751790438
0.7833333333333332,150,100,-10,1478,87.0,96936.0,0,0.05886332882273342,65585.92692828146,1114.2068965517242,0.19349981547545825
0.7833333333333332,150,100,-20,1432,85.0,89359.0,0,0.05935754189944134,62401.536312849166,1051.2823529411764,0.19015997968511933
0.7833333333333332,150,100,-30,1423,84.0,87981.0,0,0.059030217849613494,61827.82853127196,1047.392857142857,0.18814540343704084
0.7833333333333332,150,100,-40,1419,84.0,87349.0,0,0.05919661733615222,61556.73009161381,1039.8690476190477,0.18824524312896407
0.7833333333333332,150,100,-50,1414,84.0,86517.0,0,0.0594059405940594,61185.99717114569,1029.9642857142858,0.1883708370837084
0.7833333333333332,150,150,-10,1526,90.0,105557.0,0,0.05897771952817824,69172.34600262123,1172.8555555555556,0.19902299535327062
0.7833333333333332,150,150,-20,1447,87.0,92040.0,0,0.060124395300621976,63607.46371803732,1057.9310344827586,0.19425645536219138
0.7833333333333332,150,150,-30,1429,85.0,89148.0,0,0.05948215535339398,62384.884534639605,1048.8,0.19023474775749094
0.7833333333333332,150,150,-40,1424,85.0,88280.0,0,0.059691011235955056,61994.38202247192,1038.5882352941176,0.19036006128702757
0.7833333333333332,150,150,-50,1420,85.0,87610.0,0,0.05985915492957746,61697.18309859155,1030.7058823529412,0.19046094750320103
0.7833333333333332,150,200,-10,1563,90.0,112695.0,0,0.05758157389635317,72101.7274472169,1252.1666666666667,0.19818530797417555
0.7833333333333332,150,200,-20,1459,88.0,94352.0,0,0.06031528444139822,64668.95133653187,1072.1818181818182,0.19618917066483896
0.7833333333333332,150,200,-30,1433,85.0,89967.0,0,0.05931612002791347,62782.27494766224,1058.4352941176471,0.1901351265622026
0.7833333333333332,150,200,-40,1429,85.0,89341.0,0,0.05948215535339398,62519.94401679496,1051.070588235294,0.19023474775749094
0.7833333333333332,150,200,-50,1425,85.0,88568.0,0,0.05964912280701754,62152.98245614035,1041.9764705882353,0.19033492822966508
0.7833333333333332,150,250,-10,1591,92.0,118509.0,0,0.05782526712759271,74487.11502199875,1288.141304347826,0.20196788754928288
0.7833333333333332,150,250,-20,1473,91.0,97224.0,0,0.06177868295994569,66004.0733197556,1068.3956043956043,0.20252175523051288
0.7833333333333332,150,250,-30,1446,90.0,92634.0,0,0.06224066390041494,64062.24066390042,1029.2666666666667,0.20098076197661263
0.7833333333333332,150,250,-40,1434,87.0,90501.0,0,0.060669456066945605,63110.87866108787,1040.2413793103449,0.19458349182198556
0.7833333333333332,150,250,-50,1430,87.0,89736.0,0,0.06083916083916084,62752.44755244756,1031.448275862069,0.1946853146853147
0.7833333333333332,200,50,-10,1612,90.0,122169.0,0,0.05583126550868486,75787.22084367245,1357.4333333333334,0.1971351229415746
0.7833333333333332,200,50,-20,1595,90.0,118652.0,0,0.05642633228840126,74389.96865203761,1318.3555555555556,0.19749216300940442
0.7833333333333332,200,50,-30,1588,90.0,117238.0,0,0.05667506297229219,73827.45591939546,1302.6444444444444,0.19764140141973896
0.7833333333333332,200,50,-40,1580,89.0,115596.0,0,0.056329113924050635,73162.02531645569,1298.8314606741574,0.1956156501726122
0.7833333333333332,200,50,-50,1580,89.0,115596.0,0,0.056329113924050635,73162.02531645569,1298.8314606741574,0.1956156501726122
0.7833333333333332,200,100,-10,1653,92.0,131179.0,0,0.05565638233514821,79358.13672111313,1425.858695652174,0.2006665566738162
0.7833333333333332,200,100,-20,1612,91.0,122333.0,0,0.056451612903225805,75888.95781637717,1344.3186813186812,0.19932551319648095
0.7833333333333332,200,100,-30,1593,90.0,118348.0,0,0.05649717514124294,74292.52981795355,1314.9777777777779,0.19753466872110942
0.7833333333333332,200,100,-40,1589,90.0,117519.0,0,0.056639395846444306,73957.83511642543,1305.7666666666667,0.19762000114423023
0.7833333333333332,200,100,-50,1585,90.0,116709.0,0,0.056782334384858045,73633.43848580442,1296.7666666666667,0.19770576426727848
0.7833333333333332,200,150,-10,1667,94.0,134393.0,0,0.05638872225554889,80619.67606478704,1429.712765957447,0.20474232426242023
0.7833333333333332,200,150,-20,1628,93.0,125919.0,0,0.057125307125307126,77345.8230958231,1353.967741935484,0.20336609336609338
0.7833333333333332,200,150,-30,1603,93.0,120679.0,0,0.05801621958827199,75283.21896444168,1297.6236559139784,0.20390064084387227
0.7833333333333332,200,150,-40,1596,92.0,119183.0,0,0.05764411027568922,74676.06516290727,1295.4673913043478,0.2018591934381408
0.7833333333333332,200,150,-50,1590,92.0,117958.0,0,0.05786163522012579,74187.4213836478,1282.1521739130435,0.20198970840480274
0.7833333333333332,200,200,-10,1690,97.0,139934.0,0,0.05739644970414201,82801.18343195267,1442.618556701031,0.2108015061861216
0.7833333333333332,200,200,-20,1638,93.0,128213.0,0,0.056776556776556776,78274.11477411477,1378.6344086021506,0.20315684315684315
0.7833333333333332,200,200,-30,1609,93.0,122028.0,0,0.057799875699192045,75840.89496581728,1312.1290322580646,0.20377083451042433
0.7833333333333332,200,200,-40,1599,93.0,119849.0,0,0.058161350844277676,74952.47029393371,1288.6989247311828,0.2039877195974757
0.7833333333333332,200,200,-50,1591,92.0,118175.0,0,0.05782526712759271,74277.18416090509,1284.5108695652175,0.20196788754928288
0.7833333333333332,200,250,-10,1707,98.0,144218.0,0,0.05741066198008202,84486.23315758641,1471.6122448979593,0.2126282153698674
0.7833333333333332,200,250,-20,1642,93.0,129095.0,0,0.05663824604141291,78620.58465286237,1388.1182795698924,0.20307385671575684
0.7833333333333332,200,250,-30,1613,93.0,122882.0,0,0.05765654060756355,76182.26906385618,1321.3118279569892,0.20368483345544722
0.7833333333333332,200,250,-40,1601,93.0,120363.0,0,0.05808869456589631,75179.88757026858,1294.225806451613,0.20394412583044688
0.7833333333333332,200,250,-50,1597,93.0,119501.0,0,0.05823418910457107,74828.42830306826,1284.9569892473119,0.20403142255365175
0.7833333333333332,250,50,-10,1714,96.0,145711.0,0,0.056009334889148193,85012.252042007,1517.8229166666667,0.20815105547894347
0.7833333333333332,250,50,-20,1711,96.0,144944.0,0,0.056107539450613676,84713.03331385154,1509.8333333333333,0.20820997821582277
0.7833333333333332,250,50,-30,1707,96.0,143926.0,0,0.056239015817223195,84315.17281780901,1499.2291666666667,0.20828886403578847
0.7833333333333332,250,50,-40,1706,96.0,143675.0,0,0.05627198124267292,84217.46776084408,1496.6145833333333,0.2083086432910583
0.7833333333333332,250,50,-50,1704,96.0,143173.0,0,0.056338028169014086,84021.71361502347,1491.3854166666667,0.20834827144686302
0.7833333333333332,250,100,-10,1731,98.0,150253.0,0,0.05661467359907568,86801.27094165223,1533.1938775510205,0.21215062234126358
0.7833333333333332,250,100,-20,1716,97.0,146288.0,0,0.05652680652680653,85249.41724941725,1508.1237113402062,0.2102797202797203
0.7833333333333332,250,100,-30,1712,97.0,145255.0,0,0.0566588785046729,84845.21028037384,1497.4742268041236,0.21035896346644012
0.7833333333333332,250,100,-40,1709,97.0,144493.0,0,0.05675833820947923,84548.27384435342,1489.618556701031,0.21041863928932392
0.7833333333333332,250,100,-50,1708,97.0,144242.0,0,0.056791569086651054,84450.81967213115,1487.0309278350514,0.21043857781562703
0.7833333333333332,250,150,-10,1737,98.0,151977.0,0,0.05641911341393207,87493.95509499135,1550.7857142857142,0.21203328623017742
0.7833333333333332,250,150,-20,1719,98.0,147140.0,0,0.05700988947062245,85596.27690517742,1501.4285714285713,0.21238775186419168
0.7833333333333332,250,150,-30,1713,97.0,145511.0,0,0.056625802685347344,84945.12551079976,1500.1134020618556,0.21033911797484478
0.7833333333333332,250,150,-40,1711,97.0,145004.0,0,0.05669199298655757,84748.10052600817,1494.8865979381444,0.21037883215557093
0.7833333333333332,250,150,-50,1708,97.0,144242.0,0,0.056791569086651054,84450.81967213115,1487.0309278350514,0.21043857781562703
0.7833333333333332,250,200,-10,1742,98.0,153401.0,0,0.05625717566016074,88060.27554535017,1565.3163265306123,0.21193612357791464
0.7833333333333332,250,200,-20,1722,98.0,147965.0,0,0.056910569105691054,85926.24854819977,1509.8469387755101,0.21232815964523283
0.7833333333333332,250,200,-30,1717,98.0,146618.0,0,0.057076295864880604,85391.96272568432,1496.1020408163265,0.21242759570074654
0.7833333333333332,250,200,-40,1711,97.0,145004.0,0,0.05669199298655757,84748.10052600817,1494.8865979381444,0.21037883215557093
0.7833333333333332,250,200,-50,1708,97.0,144242.0,0,0.056791569086651054,84450.81967213115,1487.0309278350514,0.21043857781562703
0.7833333333333332,250,250,-10,1744,98.0,153959.0,0,0.05619266055045872,88279.24311926606,1571.0102040816328,0.21189741451209343
0.7833333333333332,250,250,-20,1725,98.0,148789.0,0,0.05681159420289855,86254.49275362318,1518.2551020408164,0.21226877470355732
0.7833333333333332,250,250,-30,1719,98.0,147172.0,0,0.05700988947062245,85614.89237929028,1501.7551020408164,0.21238775186419168
0.7833333333333332,250,250,-40,1713,97.0,145555.0,0,0.056625802685347344,84970.81144191476,1500.5670103092784,0.21033911797484478
0.7833333333333332,250,250,-50,1709,97.0,144493.0,0,0.05675833820947923,84548.27384435342,1489.618556701031,0.21041863928932392
0.8666666666666667,100,50,-10,368,48.0,18210.0,0,0.13043478260869565,49483.69565217391,379.375,0.16553359683794466
0.8666666666666667,100,50,-20,361,46.0,17467.0,0,0.12742382271468145,48385.04155124654,379.7173913043478,0.1600906572651725
0.8666666666666667,100,50,-30,352,45.0,16546.0,0,0.1278409090909091,47005.68181818182,367.68888888888887,0.1585227272727273
0.8666666666666667,100,50,-40,346,45.0,15938.0,0,0.13005780346820808,46063.583815028906,354.1777777777778,0.1598528638991067
0.8666666666666667,100,50,-50,345,45.0,15837.0,0,0.13043478260869565,45904.34782608696,351.93333333333334,0.16007905138339923
0.8666666666666667,100,100,-10,403,56.0,22313.0,0,0.13895781637717122,55367.24565756824,398.44642857142856,0.18519287164448456
0.8666666666666667,100,100,-20,368,49.0,18214.0,0,0.1331521739130435,49494.565217391304,371.7142857142857,0.16898221343873518
0.8666666666666667,100,100,-30,356,46.0,16959.0,0,0.12921348314606743,47637.64044943821,368.67391304347825,0.1611644535240041
0.8666666666666667,100,100,-40,351,45.0,16444.0,0,0.1282051282051282,46849.00284900285,365.4222222222222,0.15874125874125875
0.8666666666666667,100,100,-50,346,45.0,15938.0,0,0.13005780346820808,46063.583815028906,354.1777777777778,0.1598528638991067
0.8666666666666667,100,150,-10,425,61.0,25064.0,0,0.14352941176470588,58974.117647058825,410.88524590163934,0.19702673796791442
0.8666666666666667,100,150,-20,384,53.0,20098.0,0,0.13802083333333334,52338.541666666664,379.20754716981133,0.17917613636363638
0.8666666666666667,100,150,-30,357,47.0,17068.0,0,0.13165266106442577,47809.52380952381,363.1489361702128,0.1644461420932009
0.8666666666666667,100,150,-40,352,45.0,16546.0,0,0.1278409090909091,47005.68181818182,367.68888888888887,0.1585227272727273
0.8666666666666667,100,150,-50,346,45.0,15938.0,0,0.13005780346820808,46063.583815028906,354.1777777777778,0.1598528638991067
0.8666666666666667,100,200,-10,436,63.0,26579.0,0,0.1444954128440367,60961.00917431193,421.8888888888889,0.20124270225187657
0.8666666666666667,100,200,-20,391,54.0,20932.0,0,0.13810741687979539,53534.52685421995,387.6296296296296,0.18104626830969542
0.8666666666666667,100,200,-30,361,48.0,17494.0,0,0.1329639889196676,48459.83379501385,364.4583333333333,0.16705112062452782
0.8666666666666667,100,200,-40,355,46.0,16858.0,0,0.1295774647887324,47487.32394366198,366.4782608695652,0.16138284250960305
0.8666666666666667,100,200,-50,348,45.0,16140.0,0,0.12931034482758622,46379.31034482759,358.6666666666667,0.15940438871473356
0.8666666666666667,100,250,-10,455,67.0,29372.0,0,0.14725274725274726,64553.84615384615,438.3880597014925,0.21016983016983018
0.8666666666666667,100,250,-20,399,58.0,21913.0,0,0.14536340852130325,54919.79949874686,377.8103448275862,0.19267259056732738
0.8666666666666667,100,250,-30,372,51.0,18734.0,0,0.13709677419354838,50360.215053763444,367.3333333333333,0.17498533724340176
0.8666666666666667,100,250,-40,356,46.0,16959.0,0,0.12921348314606743,47637.64044943821,368.67391304347825,0.1611644535240041
0.8666666666666667,100,250,-50,349,45.0,16241.0,0,0.12893982808022922,46535.81661891118,360.9111111111111,0.15918207866631937
0.8666666666666667,150,50,-10,471,66.0,31667.0,0,0.14012738853503184,67233.54564755839,479.8030303030303,0.20407643312101909
0.8666666666666667,150,50,-20,463,64.0,30391.0,0,0.13822894168466524,65639.30885529157,474.859375,0.19930100137443552
0.8666666666666667,150,50,-30,461,63.0,30079.0,0,0.13665943600867678,65247.288503253796,477.44444444444446,0.1965411161506606
0.8666666666666667,150,50,-40,461,63.0,30079.0,0,0.13665943600867678,65247.288503253796,477.44444444444446,0.1965411161506606
0.8666666666666667,150,50,-50,460,63.0,29928.0,0,0.13695652173913042,65060.86956521739,475.04761904761904,0.19671936758893283
0.8666666666666667,150,100,-10,478,69.0,32856.0,0,0.14435146443514643,68736.40167364017,476.17391304347825,0.2120654241156333
0.8666666666666667,150,100,-20,468,66.0,31201.0,0,0.14102564102564102,66668.80341880342,472.74242424242425,0.2046153846153846
0.8666666666666667,150,100,-30,461,63.0,30079.0,0,0.13665943600867678,65247.288503253796,477.44444444444446,0.1965411161506606
0.8666666666666667,150,100,-40,461,63.0,30079.0,0,0.13665943600867678,65247.288503253796,477.44444444444446,0.1965411161506606
0.8666666666666667,150,100,-50,460,63.0,29928.0,0,0.13695652173913042,65060.86956521739,475.04761904761904,0.19671936758893283
0.8666666666666667,150,150,-10,489,72.0,34747.0,0,0.147239263803681,71057.25971370144,482.59722222222223,0.2192526491912995
0.8666666666666667,150,150,-20,470,67.0,31525.0,0,0.1425531914893617,67074.46808510639,470.5223880597015,0.20735009671179885
0.8666666666666667,150,150,-30,463,64.0,30391.0,0,0.13822894168466524,65639.30885529157,474.859375,0.19930100137443552
0.8666666666666667,150,150,-40,461,63.0,30079.0,0,0.13665943600867678,65247.288503253796,477.44444444444446,0.1965411161506606
0.8666666666666667,150,150,-50,461,63.0,30079.0,0,0.13665943600867678,65247.288503253796,477.44444444444446,0.1965411161506606
0.8666666666666667,150,200,-10,500,73.0,36818.0,0,0.146,73636.0,504.35616438356163,0.22032727272727276
0.8666666666666667,150,200,-20,476,68.0,32508.0,0,0.14285714285714285,68294.11764705883,478.05882352941177,0.20935064935064934
0.8666666666666667,150,200,-30,466,66.0,30873.0,0,0.14163090128755365,66251.07296137339,467.77272727272725,0.2049785407725322
0.8666666666666667,150,200,-40,461,63.0,30079.0,0,0.13665943600867678,65247.288503253796,477.44444444444446,0.1965411161506606
0.8666666666666667,150,200,-50,461,63.0,30079.0,0,0.13665943600867678,65247.288503253796,477.44444444444446,0.1965411161506606
0.8666666666666667,150,250,-10,505,74.0,37758.0,0,0.14653465346534653,74768.31683168317,510.2432432432432,0.22246624662466247
0.8666666666666667,150,250,-20,479,70.0,33037.0,0,0.14613778705636743,68970.77244258873,471.95714285714286,0.21495539950654774
0.8666666666666667,150,250,-30,469,67.0,31371.0,0,0.14285714285714285,66889.12579957357,468.2238805970149,0.2075324675324675
0.8666666666666667,150,250,-40,461,63.0,30079.0,0,0.13665943600867678,65247.288503253796,477.44444444444446,0.1965411161506606
0.8666666666666667,150,250,-50,461,63.0,30079.0,0,0.13665943600867678,65247.288503253796,477.44444444444446,0.1965411161506606
0.8666666666666667,200,50,-10,524,74.0,41517.0,0,0.14122137404580154,79230.91603053435,561.0405405405405,0.21927827897293548
0.8666666666666667,200,50,-20,519,74.0,40483.0,0,0.14258188824662812,78001.9267822736,547.0675675675676,0.22009458749343142
0.8666666666666667,200,50,-30,513,74.0,39271.0,0,0.1442495126705653,76551.65692007798,530.6891891891892,0.22109516214779373
0.8666666666666667,200,50,-40,512,74.0,39070.0,0,0.14453125,76308.59375,527.972972972973,0.22126420454545453
0.8666666666666667,200,50,-50,512,74.0,39070.0,0,0.14453125,76308.59375,527.972972972973,0.22126420454545453
0.8666666666666667,200,100,-10,531,75.0,43024.0,0,0.14124293785310735,81024.48210922787,573.6533333333333,0.22110939907550076
0.8666666666666667,200,100,-20,521,74.0,40899.0,0,0.1420345489443378,78500.95969289826,552.6891891891892,0.21976618391205724
0.8666666666666667,200,100,-30,515,74.0,39679.0,0,0.1436893203883495,77046.60194174758,536.2027027027027,0.22075904677846425
0.8666666666666667,200,100,-40,513,74.0,39271.0,0,0.1442495126705653,76551.65692007798,530.6891891891892,0.22109516214779373
0.8666666666666667,200,100,-50,512,74.0,39070.0,0,0.14453125,76308.59375,527.972972972973,0.22126420454545453
0.8666666666666667,200,150,-10,542,76.0,45506.0,0,0.14022140221402213,83959.40959409594,598.7631578947369,0.22231465951023144
0.8666666666666667,200,150,-20,525,75.0,41737.0,0,0.14285714285714285,79499.04761904762,556.4933333333333,0.22207792207792204
0.8666666666666667,200,150,-30,518,74.0,40296.0,0,0.14285714285714285,77791.50579150578,544.5405405405405,0.22025974025974027
0.8666666666666667,200,150,-40,514,74.0,39478.0,0,0.14396887159533073,76805.44747081712,533.4864864864865,0.220926777502653
0.8666666666666667,200,150,-50,512,74.0,39070.0,0,0.14453125,76308.59375,527.972972972973,0.22126420454545453
0.8666666666666667,200,200,-10,551,76.0,47565.0,0,0.13793103448275862,86324.86388384755,625.8552631578947,0.22094043887147335
0.8666666666666667,200,200,-20,528,75.0,42390.0,0,0.14204545454545456,80284.09090909091,565.2,0.2215909090909091
0.8666666666666667,200,200,-30,518,74.0,40296.0,0,0.14285714285714285,77791.50579150578,544.5405405405405,0.22025974025974027
0.8666666666666667,200,200,-40,514,74.0,39478.0,0,0.14396887159533073,76805.44747081712,533.4864864864865,0.220926777502653
0.8666666666666667,200,200,-50,512,74.0,39070.0,0,0.14453125,76308.59375,527.972972972973,0.22126420454545453
0.8666666666666667,200,250,-10,553,77.0,48082.0,0,0.13924050632911392,86947.55877034357,624.4415584415584,0.2235443037974683
0.8666666666666667,200,250,-20,530,75.0,42847.0,0,0.14150943396226415,80843.39622641509,571.2933333333333,0.22126929674099483
0.8666666666666667,200,250,-30,518,74.0,40296.0,0,0.14285714285714285,77791.50579150578,544.5405405405405,0.22025974025974027
0.8666666666666667,200,250,-40,515,74.0,39687.0,0,0.1436893203883495,77062.1359223301,536.3108108108108,0.22075904677846425
0.8666666666666667,200,250,-50,514,74.0,39478.0,0,0.14396887159533073,76805.44747081712,533.4864864864865,0.220926777502653
0.8666666666666667,250,50,-10,561,76.0,50061.0,0,0.1354723707664884,89235.29411764705,658.6973684210526,0.21946524064171125
0.8666666666666667,250,50,-20,558,76.0,49294.0,0,0.13620071684587814,88340.5017921147,648.6052631578947,0.21990224828934507
0.8666666666666667,250,50,-30,555,76.0,48541.0,0,0.13693693693693693,87461.26126126126,638.6973684210526,0.22034398034398034
0.8666666666666667,250,50,-40,555,76.0,48541.0,0,0.13693693693693693,87461.26126126126,638.6973684210526,0.22034398034398034
0.8666666666666667,250,50,-50,554,76.0,48290.0,0,0.1371841155234657,87166.06498194946,635.3947368421053,0.2204922874958976
0.8666666666666667,250,100,-10,564,78.0,50883.0,0,0.13829787234042554,90218.08510638299,652.3461538461538,0.22479690522243712
0.8666666666666667,250,100,-20,558,76.0,49294.0,0,0.13620071684587814,88340.5017921147,648.6052631578947,0.21990224828934507
0.8666666666666667,250,100,-30,555,76.0,48541.0,0,0.13693693693693693,87461.26126126126,638.6973684210526,0.22034398034398034
0.8666666666666667,250,100,-40,555,76.0,48541.0,0,0.13693693693693693,87461.26126126126,638.6973684210526,0.22034398034398034
0.8666666666666667,250,100,-50,554,76.0,48290.0,0,0.1371841155234657,87166.06498194946,635.3947368421053,0.2204922874958976
0.8666666666666667,250,150,-10,566,78.0,51438.0,0,0.13780918727915195,90879.85865724382,659.4615384615385,0.22450369418567298
